ts_unix_ms,ts_dt_utc,symbol,n_trades_1s,sum_qty_1s,vwap_1s,buy_qty_1s,sell_qty_1s,buy_notional_1s,sell_notional_1s
1771369084973,2026-02-17 22:58:04.973000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369085986,2026-02-17 22:58:05.986000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369085986,2026-02-17 22:58:05.986000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369085986,2026-02-17 22:58:05.986000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369085986,2026-02-17 22:58:05.986000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369085986,2026-02-17 22:58:05.986000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369087000,2026-02-17 22:58:07.000000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369087000,2026-02-17 22:58:07.000000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369087000,2026-02-17 22:58:07.000000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369087000,2026-02-17 22:58:07.000000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369087000,2026-02-17 22:58:07.000000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369088011,2026-02-17 22:58:08.011000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369088011,2026-02-17 22:58:08.011000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369088011,2026-02-17 22:58:08.011000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369088011,2026-02-17 22:58:08.011000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369088011,2026-02-17 22:58:08.011000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369089022,2026-02-17 22:58:09.022000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369089022,2026-02-17 22:58:09.022000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369089022,2026-02-17 22:58:09.022000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369089022,2026-02-17 22:58:09.022000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369089022,2026-02-17 22:58:09.022000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369090030,2026-02-17 22:58:10.030000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369090030,2026-02-17 22:58:10.030000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369090030,2026-02-17 22:58:10.030000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369090030,2026-02-17 22:58:10.030000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369090030,2026-02-17 22:58:10.030000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369091039,2026-02-17 22:58:11.039000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369091039,2026-02-17 22:58:11.039000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369091039,2026-02-17 22:58:11.039000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369091039,2026-02-17 22:58:11.039000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369091039,2026-02-17 22:58:11.039000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369092053,2026-02-17 22:58:12.053000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369092053,2026-02-17 22:58:12.053000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369092053,2026-02-17 22:58:12.053000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369092053,2026-02-17 22:58:12.053000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369092053,2026-02-17 22:58:12.053000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369093064,2026-02-17 22:58:13.064000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369093064,2026-02-17 22:58:13.064000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369093064,2026-02-17 22:58:13.064000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369093064,2026-02-17 22:58:13.064000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369093064,2026-02-17 22:58:13.064000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369094073,2026-02-17 22:58:14.073000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369094073,2026-02-17 22:58:14.073000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369094073,2026-02-17 22:58:14.073000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369094073,2026-02-17 22:58:14.073000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369094073,2026-02-17 22:58:14.073000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369095086,2026-02-17 22:58:15.086000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369095086,2026-02-17 22:58:15.086000,ETHUSDT,1,3.186,1993.2000000000003,0.0,3.186,0.0,6350.3352
1771369095086,2026-02-17 22:58:15.086000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369095086,2026-02-17 22:58:15.086000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369095086,2026-02-17 22:58:15.086000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369096098,2026-02-17 22:58:16.098000,BTCUSDT,1,0.084,67503.0,0.0,0.084,0.0,5670.252
1771369096098,2026-02-17 22:58:16.098000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369096098,2026-02-17 22:58:16.098000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369096098,2026-02-17 22:58:16.098000,BNBUSDT,1,0.23,617.8,0.0,0.23,0.0,142.094
1771369096098,2026-02-17 22:58:16.098000,XRPUSDT,1,123.3,1.4731,0.0,123.3,0.0,181.63323
1771369097111,2026-02-17 22:58:17.111000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369097111,2026-02-17 22:58:17.111000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369097111,2026-02-17 22:58:17.111000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369097111,2026-02-17 22:58:17.111000,BNBUSDT,1,0.27,617.8,0.0,0.27,0.0,166.806
1771369097111,2026-02-17 22:58:17.111000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369098122,2026-02-17 22:58:18.122000,BTCUSDT,2,0.175,67503.62571428574,0.175,0.0,11813.134500000002,0.0
1771369098122,2026-02-17 22:58:18.122000,ETHUSDT,1,2.619,1993.2,2.619,0.0,5220.1908,0.0
1771369098122,2026-02-17 22:58:18.122000,SOLUSDT,1,2.64,85.0,0.0,2.64,0.0,224.4
1771369098122,2026-02-17 22:58:18.122000,BNBUSDT,1,0.27,617.8,0.0,0.27,0.0,166.806
1771369098122,2026-02-17 22:58:18.122000,XRPUSDT,1,346.2,1.4731,346.2,0.0,509.98722000000004,0.0
1771369099136,2026-02-17 22:58:19.136000,BTCUSDT,1,0.092,67504.1,0.092,0.0,6210.377200000001,0.0
1771369099136,2026-02-17 22:58:19.136000,ETHUSDT,1,0.204,1993.3000000000002,0.204,0.0,406.6332,0.0
1771369099136,2026-02-17 22:58:19.136000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369099136,2026-02-17 22:58:19.136000,BNBUSDT,1,0.54,617.8,0.54,0.0,333.612,0.0
1771369099136,2026-02-17 22:58:19.136000,XRPUSDT,1,4.0,1.4732,4.0,0.0,5.8928,0.0
1771369100147,2026-02-17 22:58:20.147000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369100147,2026-02-17 22:58:20.147000,ETHUSDT,1,0.204,1993.3000000000002,0.204,0.0,406.6332,0.0
1771369100147,2026-02-17 22:58:20.147000,SOLUSDT,1,7.88,85.02,0.0,7.88,0.0,669.9576
1771369100147,2026-02-17 22:58:20.147000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369100147,2026-02-17 22:58:20.147000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369101160,2026-02-17 22:58:21.160000,BTCUSDT,1,0.106,67512.4,0.0,0.106,0.0,7156.314399999999
1771369101160,2026-02-17 22:58:21.160000,ETHUSDT,5,39.368,1993.7932203820358,37.026,2.342,73822.4061,4669.245400000001
1771369101160,2026-02-17 22:58:21.160000,SOLUSDT,1,7.88,85.02,0.0,7.88,0.0,669.9576
1771369101160,2026-02-17 22:58:21.160000,BNBUSDT,1,0.81,617.8,0.0,0.81,0.0,500.418
1771369101160,2026-02-17 22:58:21.160000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369102175,2026-02-17 22:58:22.175000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369102175,2026-02-17 22:58:22.175000,ETHUSDT,1,0.01,1993.7,0.0,0.01,0.0,19.937
1771369102175,2026-02-17 22:58:22.175000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369102175,2026-02-17 22:58:22.175000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369102175,2026-02-17 22:58:22.175000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369103186,2026-02-17 22:58:23.186000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369103186,2026-02-17 22:58:23.186000,ETHUSDT,2,3.6679999999999997,1993.8998636859326,3.6679999999999997,0.0,7313.6247,0.0
1771369103186,2026-02-17 22:58:23.186000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369103186,2026-02-17 22:58:23.186000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369103186,2026-02-17 22:58:23.186000,XRPUSDT,1,87.1,1.4735,0.0,87.1,0.0,128.34185
1771369104199,2026-02-17 22:58:24.199000,BTCUSDT,1,0.06,67512.4,0.06,0.0,4050.7439999999997,0.0
1771369104199,2026-02-17 22:58:24.199000,ETHUSDT,1,3.663,1993.9,3.663,0.0,7303.6557,0.0
1771369104199,2026-02-17 22:58:24.199000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369104199,2026-02-17 22:58:24.199000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369104199,2026-02-17 22:58:24.199000,XRPUSDT,1,253.3,1.4735,0.0,253.3,0.0,373.23755
1771369105212,2026-02-17 22:58:25.212000,BTCUSDT,1,0.083,67512.4,0.083,0.0,5603.5292,0.0
1771369105212,2026-02-17 22:58:25.212000,ETHUSDT,1,14.873,1994.0,14.873,0.0,29656.762,0.0
1771369105212,2026-02-17 22:58:25.212000,SOLUSDT,1,7.09,85.03,7.09,0.0,602.8627,0.0
1771369105212,2026-02-17 22:58:25.212000,BNBUSDT,1,0.56,617.9,0.56,0.0,346.024,0.0
1771369105212,2026-02-17 22:58:25.212000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369106223,2026-02-17 22:58:26.223000,BTCUSDT,1,0.083,67512.4,0.083,0.0,5603.5292,0.0
1771369106223,2026-02-17 22:58:26.223000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369106223,2026-02-17 22:58:26.223000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369106223,2026-02-17 22:58:26.223000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369106223,2026-02-17 22:58:26.223000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369107236,2026-02-17 22:58:27.236000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369107236,2026-02-17 22:58:27.236000,ETHUSDT,2,2.385,1993.9000000000003,0.0,2.385,0.0,4755.4515
1771369107236,2026-02-17 22:58:27.236000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369107236,2026-02-17 22:58:27.236000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369107236,2026-02-17 22:58:27.236000,XRPUSDT,1,340.8,1.4736,340.8,0.0,502.20288000000005,0.0
1771369108246,2026-02-17 22:58:28.246000,BTCUSDT,1,0.048,67512.4,0.0,0.048,0.0,3240.5951999999997
1771369108246,2026-02-17 22:58:28.246000,ETHUSDT,1,0.03,1993.9,0.0,0.03,0.0,59.817
1771369108246,2026-02-17 22:58:28.246000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369108246,2026-02-17 22:58:28.246000,BNBUSDT,1,0.48,617.9,0.0,0.48,0.0,296.592
1771369108246,2026-02-17 22:58:28.246000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369109256,2026-02-17 22:58:29.256000,BTCUSDT,1,0.054,67512.4,0.0,0.054,0.0,3645.6695999999997
1771369109256,2026-02-17 22:58:29.256000,ETHUSDT,1,3.172,1993.7,0.0,3.172,0.0,6324.0164
1771369109256,2026-02-17 22:58:29.256000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369109256,2026-02-17 22:58:29.256000,BNBUSDT,1,0.48,617.9,0.0,0.48,0.0,296.592
1771369109256,2026-02-17 22:58:29.256000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369110270,2026-02-17 22:58:30.270000,BTCUSDT,1,0.102,67512.4,0.102,0.0,6886.264799999999,0.0
1771369110270,2026-02-17 22:58:30.270000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369110270,2026-02-17 22:58:30.270000,SOLUSDT,1,7.67,85.03,0.0,7.67,0.0,652.1801
1771369110270,2026-02-17 22:58:30.270000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369110270,2026-02-17 22:58:30.270000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369111305,2026-02-17 22:58:31.305000,BTCUSDT,1,0.102,67512.4,0.102,0.0,6886.264799999999,0.0
1771369111305,2026-02-17 22:58:31.305000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369111305,2026-02-17 22:58:31.305000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369111305,2026-02-17 22:58:31.305000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369111305,2026-02-17 22:58:31.305000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369112318,2026-02-17 22:58:32.318000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369112318,2026-02-17 22:58:32.318000,ETHUSDT,1,3.147,1993.7,3.147,0.0,6274.1739,0.0
1771369112318,2026-02-17 22:58:32.318000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369112318,2026-02-17 22:58:32.318000,BNBUSDT,1,0.21,617.9,0.21,0.0,129.759,0.0
1771369112318,2026-02-17 22:58:32.318000,XRPUSDT,1,99.3,1.4735999999999998,0.0,99.3,0.0,146.32847999999998
1771369113332,2026-02-17 22:58:33.332000,BTCUSDT,1,0.108,67512.4,0.0,0.108,0.0,7291.339199999999
1771369113332,2026-02-17 22:58:33.332000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369113332,2026-02-17 22:58:33.332000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369113332,2026-02-17 22:58:33.332000,BNBUSDT,1,0.56,617.9,0.56,0.0,346.024,0.0
1771369113332,2026-02-17 22:58:33.332000,XRPUSDT,1,260.3,1.4736,0.0,260.3,0.0,383.57808
1771369114342,2026-02-17 22:58:34.342000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369114342,2026-02-17 22:58:34.342000,ETHUSDT,1,0.01,1993.4999999999998,0.0,0.01,0.0,19.935
1771369114342,2026-02-17 22:58:34.342000,SOLUSDT,1,4.16,85.03,4.16,0.0,353.7248,0.0
1771369114342,2026-02-17 22:58:34.342000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369114342,2026-02-17 22:58:34.342000,XRPUSDT,1,260.3,1.4736,0.0,260.3,0.0,383.57808
1771369115356,2026-02-17 22:58:35.356000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369115356,2026-02-17 22:58:35.356000,ETHUSDT,1,1.619,1993.5000000000002,0.0,1.619,0.0,3227.4765
1771369115356,2026-02-17 22:58:35.356000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369115356,2026-02-17 22:58:35.356000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369115356,2026-02-17 22:58:35.356000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369116367,2026-02-17 22:58:36.367000,BTCUSDT,1,0.038,67512.4,0.038,0.0,2565.4711999999995,0.0
1771369116367,2026-02-17 22:58:36.367000,ETHUSDT,1,2.948,1993.6,2.948,0.0,5877.132799999999,0.0
1771369116367,2026-02-17 22:58:36.367000,SOLUSDT,1,4.41,85.02,4.41,0.0,374.9382,0.0
1771369116367,2026-02-17 22:58:36.367000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369116367,2026-02-17 22:58:36.367000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369117379,2026-02-17 22:58:37.379000,BTCUSDT,1,0.079,67512.4,0.079,0.0,5333.4796,0.0
1771369117379,2026-02-17 22:58:37.379000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369117379,2026-02-17 22:58:37.379000,SOLUSDT,1,4.41,85.02,4.41,0.0,374.9382,0.0
1771369117379,2026-02-17 22:58:37.379000,BNBUSDT,1,0.51,617.9,0.0,0.51,0.0,315.129
1771369117379,2026-02-17 22:58:37.379000,XRPUSDT,1,321.1,1.4736,321.1,0.0,473.17296000000005,0.0
1771369118387,2026-02-17 22:58:38.387000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369118387,2026-02-17 22:58:38.387000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369118387,2026-02-17 22:58:38.387000,SOLUSDT,2,47.33,85.02,0.0,47.33,0.0,4023.9966
1771369118387,2026-02-17 22:58:38.387000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369118387,2026-02-17 22:58:38.387000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369119400,2026-02-17 22:58:39.400000,BTCUSDT,1,0.058,67512.4,0.0,0.058,0.0,3915.7192
1771369119400,2026-02-17 22:58:39.400000,ETHUSDT,1,1.635,1993.6000000000001,0.0,1.635,0.0,3259.536
1771369119400,2026-02-17 22:58:39.400000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369119400,2026-02-17 22:58:39.400000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369119400,2026-02-17 22:58:39.400000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369120412,2026-02-17 22:58:40.412000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369120412,2026-02-17 22:58:40.412000,ETHUSDT,1,4.715,1993.5999999999997,0.0,4.715,0.0,9399.823999999999
1771369120412,2026-02-17 22:58:40.412000,SOLUSDT,1,6.76,85.02,6.76,0.0,574.7352,0.0
1771369120412,2026-02-17 22:58:40.412000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369120412,2026-02-17 22:58:40.412000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369121422,2026-02-17 22:58:41.422000,BTCUSDT,1,0.066,67511.5,0.066,0.0,4455.759,0.0
1771369121422,2026-02-17 22:58:41.422000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369121422,2026-02-17 22:58:41.422000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369121422,2026-02-17 22:58:41.422000,BNBUSDT,1,0.62,617.9,0.62,0.0,383.09799999999996,0.0
1771369121422,2026-02-17 22:58:41.422000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369122432,2026-02-17 22:58:42.432000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369122432,2026-02-17 22:58:42.432000,ETHUSDT,1,2.656,1993.5999999999997,2.656,0.0,5295.0016,0.0
1771369122432,2026-02-17 22:58:42.432000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369122432,2026-02-17 22:58:42.432000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369122432,2026-02-17 22:58:42.432000,XRPUSDT,1,320.5,1.4735,0.0,320.5,0.0,472.25675
1771369123442,2026-02-17 22:58:43.442000,BTCUSDT,1,0.089,67511.5,0.0,0.089,0.0,6008.523499999999
1771369123442,2026-02-17 22:58:43.442000,ETHUSDT,1,2.289,1993.6,2.289,0.0,4563.3504,0.0
1771369123442,2026-02-17 22:58:43.442000,SOLUSDT,1,8.73,85.02,0.0,8.73,0.0,742.2246
1771369123442,2026-02-17 22:58:43.442000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369123442,2026-02-17 22:58:43.442000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369124454,2026-02-17 22:58:44.454000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369124454,2026-02-17 22:58:44.454000,ETHUSDT,2,4.295999999999999,1993.5997672253259,4.286,0.01,8544.569599999999,19.935
1771369124454,2026-02-17 22:58:44.454000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369124454,2026-02-17 22:58:44.454000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369124454,2026-02-17 22:58:44.454000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369125469,2026-02-17 22:58:45.469000,BTCUSDT,1,0.064,67511.5,0.064,0.0,4320.736,0.0
1771369125469,2026-02-17 22:58:45.469000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369125469,2026-02-17 22:58:45.469000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369125469,2026-02-17 22:58:45.469000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369125469,2026-02-17 22:58:45.469000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369126479,2026-02-17 22:58:46.479000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369126479,2026-02-17 22:58:46.479000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369126479,2026-02-17 22:58:46.479000,SOLUSDT,1,2.85,85.02,2.85,0.0,242.307,0.0
1771369126479,2026-02-17 22:58:46.479000,BNBUSDT,1,0.58,617.9,0.0,0.58,0.0,358.38199999999995
1771369126479,2026-02-17 22:58:46.479000,XRPUSDT,1,162.3,1.4735,162.3,0.0,239.14905000000002,0.0
1771369127488,2026-02-17 22:58:47.488000,BTCUSDT,1,0.056,67511.5,0.0,0.056,0.0,3780.6440000000002
1771369127488,2026-02-17 22:58:47.488000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369127488,2026-02-17 22:58:47.488000,SOLUSDT,1,2.85,85.02,2.85,0.0,242.307,0.0
1771369127488,2026-02-17 22:58:47.488000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369127488,2026-02-17 22:58:47.488000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369128502,2026-02-17 22:58:48.502000,BTCUSDT,1,0.103,67511.5,0.103,0.0,6953.684499999999,0.0
1771369128502,2026-02-17 22:58:48.502000,ETHUSDT,1,4.236,1993.5000000000002,0.0,4.236,0.0,8444.466
1771369128502,2026-02-17 22:58:48.502000,SOLUSDT,1,9.85,85.02,0.0,9.85,0.0,837.4469999999999
1771369128502,2026-02-17 22:58:48.502000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369128502,2026-02-17 22:58:48.502000,XRPUSDT,1,164.9,1.4735,0.0,164.9,0.0,242.98015
1771369129514,2026-02-17 22:58:49.514000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369129514,2026-02-17 22:58:49.514000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369129514,2026-02-17 22:58:49.514000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369129514,2026-02-17 22:58:49.514000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369129514,2026-02-17 22:58:49.514000,XRPUSDT,1,164.9,1.4735,0.0,164.9,0.0,242.98015
1771369130527,2026-02-17 22:58:50.527000,BTCUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369130527,2026-02-17 22:58:50.527000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369130527,2026-02-17 22:58:50.527000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369130527,2026-02-17 22:58:50.527000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369130527,2026-02-17 22:58:50.527000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369131536,2026-02-17 22:58:51.536000,BTCUSDT,1,0.037,67511.5,0.0,0.037,0.0,2497.9255
1771369131536,2026-02-17 22:58:51.536000,ETHUSDT,1,2.139,1993.5,2.139,0.0,4264.0965,0.0
1771369131536,2026-02-17 22:58:51.536000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369131536,2026-02-17 22:58:51.536000,BNBUSDT,1,0.48,617.9,0.48,0.0,296.592,0.0
1771369131536,2026-02-17 22:58:51.536000,XRPUSDT,1,75.9,1.4735,75.9,0.0,111.83865000000002,0.0
1771369132545,2026-02-17 22:58:52.545000,BTCUSDT,1,0.041,67511.5,0.0,0.041,0.0,2767.9715
1771369132545,2026-02-17 22:58:52.545000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369132545,2026-02-17 22:58:52.545000,SOLUSDT,1,11.73,85.02,11.73,0.0,997.2846,0.0
1771369132545,2026-02-17 22:58:52.545000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369132545,2026-02-17 22:58:52.545000,XRPUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369133558,2026-02-17 22:58:53.558000,BTCUSDT,1,0.045,67511.5,0.0,0.045,0.0,3038.0175
1771369133558,2026-02-17 22:58:53.558000,ETHUSDT,1,4.1,1993.5,4.1,0.0,8173.349999999999,0.0
1771369133558,2026-02-17 22:58:53.558000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369133558,2026-02-17 22:58:53.558000,BNBUSDT,1,0.27,617.9,0.0,0.27,0.0,166.833
1771369133558,2026-02-17 22:58:53.558000,XRPUSDT,1,73.3,1.4735,0.0,73.3,0.0,108.00755
1771369134574,2026-02-17 22:58:54.574000,BTCUSDT,1,0.064,67511.6,0.064,0.0,4320.7424,0.0
1771369134574,2026-02-17 22:58:54.574000,ETHUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369134574,2026-02-17 22:58:54.574000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369134574,2026-02-17 22:58:54.574000,BNBUSDT,1,0.84,617.9,0.0,0.84,0.0,519.036
1771369134574,2026-02-17 22:58:54.574000,XRPUSDT,1,117.8,1.4735000000000003,117.8,0.0,173.5783,0.0
1771369135589,2026-02-17 22:58:55.589000,BTCUSDT,1,0.064,67511.6,0.064,0.0,4320.7424,0.0
1771369135589,2026-02-17 22:58:55.589000,ETHUSDT,1,0.01,1993.4999999999998,0.0,0.01,0.0,19.935
1771369135589,2026-02-17 22:58:55.589000,SOLUSDT,0,0.0,,0.0,0.0,0.0,0.0
1771369135589,2026-02-17 22:58:55.589000,BNBUSDT,0,0.0,,0.0,0.0,0.0,0.0
