ts_unix_ms,ts_dt_utc,symbol,bid1_px,bid2_px,bid3_px,bid4_px,bid5_px,bid1_qty,bid2_qty,bid3_qty,bid4_qty,bid5_qty,ask1_px,ask2_px,ask3_px,ask4_px,ask5_px,ask1_qty,ask2_qty,ask3_qty,ask4_qty,ask5_qty,obi5
1771369352797,2026-02-17 23:02:32.797000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,2384.6,4619.84,3674.65,2872.65,4475.03,84.9,84.91,84.92,84.93,84.94,2574.7,4028.05,3060.91,3794.67,4359.36,0.005832979489717567
1771369352797,2026-02-17 23:02:32.797000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,38.09,298.94,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,271.04,306.98,380.22,253.27,74.76,-0.04587551327397656
1771369352797,2026-02-17 23:02:32.797000,XRPUSDT,1.4723,1.4722,1.4721,1.472,1.4719,52452.6,16973.9,48187.0,29093.5,115566.1,1.4724,1.4725,1.4726,1.4727,1.4728,1482.8,43367.1,56646.7,49954.3,84374.8,0.05309669487258344
1771369353808,2026-02-17 23:02:33.808000,BTCUSDT,67432.7,67431.8,67429.8,67429.7,67428.7,0.02,0.002,0.632,0.148,1.483,67432.8,67432.9,67433.2,67435.0,67437.5,6.389,0.019,0.062,0.148,0.005,-0.4869779973057925
1771369353808,2026-02-17 23:02:33.808000,ETHUSDT,1992.4,1992.0,1991.9,1991.8,1991.7,4.332,25.337,51.522,108.425,158.005,1992.5,1992.6,1992.7,1992.8,1992.9,292.978,53.281,156.378,129.314,267.723,-0.44260018680424434
1771369353808,2026-02-17 23:02:33.808000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,2352.49,3617.31,3698.18,2811.96,4499.49,84.9,84.91,84.92,84.93,84.94,4132.23,2867.4,3060.91,3798.13,4359.36,-0.03519003928124355
1771369353808,2026-02-17 23:02:33.808000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,30.25,104.15,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,283.19,306.98,380.22,253.27,74.76,-0.14437560042657832
1771369353808,2026-02-17 23:02:33.808000,XRPUSDT,1.4722,1.4721,1.472,1.4719,1.4718,19.5,58376.5,1038.4,144315.3,9942.4,1.4723,1.4724,1.4725,1.4726,1.4727,1482.8,65642.3,52217.4,41367.7,35479.7,0.04270058211875601
1771369354838,2026-02-17 23:02:34.838000,BTCUSDT,67432.7,67431.9,67431.8,67429.8,67429.7,0.043,0.009,0.011,0.632,0.148,67432.8,67432.9,67433.2,67435.0,67437.7,4.907,0.019,0.009,0.148,0.139,-0.7220115416323166
1771369354838,2026-02-17 23:02:34.838000,ETHUSDT,1992.1,1992.0,1991.9,1991.8,1991.7,22.908,25.337,149.129,178.938,145.694,1992.2,1992.3,1992.4,1992.5,1992.6,216.12,34.402,16.037,315.672,75.854,-0.11531229371294253
1771369354838,2026-02-17 23:02:34.838000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,326.54,3381.89,4909.8,2811.96,3359.1,84.9,84.91,84.92,84.93,84.94,5166.15,2884.11,3115.18,3762.6,4342.65,-0.13157377074208507
1771369354838,2026-02-17 23:02:34.838000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,37.73,96.37,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,283.19,306.98,380.22,253.27,74.76,-0.14452691148211486
1771369354838,2026-02-17 23:02:34.838000,XRPUSDT,1.4722,1.4721,1.472,1.4719,1.4718,19.5,58376.5,16323.7,129029.0,9942.4,1.4723,1.4724,1.4725,1.4726,1.4727,1482.8,80923.4,36937.3,41367.7,35479.7,0.042695702665645194
1771369355851,2026-02-17 23:02:35.851000,BTCUSDT,67431.8,67428.5,67426.4,67426.3,67425.3,0.004,0.01,0.009,0.011,0.009,67431.9,67432.3,67432.5,67432.8,67432.9,7.026,0.002,0.002,2.427,0.019,-0.9909654375459609
1771369355851,2026-02-17 23:02:35.851000,ETHUSDT,1992.1,1992.0,1991.9,1991.8,1991.7,36.234,62.987,146.264,142.081,144.597,1992.2,1992.3,1992.4,1992.5,1992.6,35.044,33.338,10.082,205.446,5.123,0.29606817373684247
1771369355851,2026-02-17 23:02:35.851000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,327.72,3381.89,4909.82,2811.96,3359.1,84.9,84.91,84.92,84.93,84.94,5166.15,2884.11,3115.18,3762.6,4342.65,-0.13153390457993536
1771369355851,2026-02-17 23:02:35.851000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,30.25,103.85,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,288.05,306.98,380.22,253.27,73.13,-0.14574301872675663
1771369355851,2026-02-17 23:02:35.851000,XRPUSDT,1.4722,1.4721,1.472,1.4719,1.4718,19.5,58376.5,1038.4,144315.3,9942.4,1.4723,1.4724,1.4725,1.4726,1.4727,1482.8,80923.4,36937.3,41367.7,35479.7,0.04269803822066286
1771369356863,2026-02-17 23:02:36.863000,BTCUSDT,67431.8,67428.5,67428.3,67427.6,67426.3,0.002,0.01,0.148,0.39,0.002,67431.9,67432.2,67432.3,67432.4,67432.7,10.028,0.009,0.011,0.009,0.137,-0.8972640982691235
1771369356863,2026-02-17 23:02:36.863000,ETHUSDT,1992.1,1992.0,1991.9,1991.8,1991.7,28.749,25.337,184.044,142.081,145.151,1992.2,1992.3,1992.4,1992.5,1992.6,35.335,39.916,39.005,168.467,77.766,0.18611820723801184
1771369356863,2026-02-17 23:02:36.863000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,326.54,3617.35,4391.15,2811.96,3359.1,84.9,84.91,84.92,84.93,84.94,5166.15,2884.11,3060.91,3762.6,4342.65,-0.1396787665927694
1771369356863,2026-02-17 23:02:36.863000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,17.32,84.17,286.34,397.82,154.53,617.3,617.4,617.5,617.6,617.7,288.05,306.98,380.22,253.27,73.13,-0.16123880936556304
1771369356863,2026-02-17 23:02:36.863000,XRPUSDT,1.4722,1.4721,1.472,1.4719,1.4718,4.0,40525.5,804.0,119870.9,38251.2,1.4723,1.4724,1.4725,1.4726,1.4727,52607.1,54436.7,23869.2,41367.7,35479.7,-0.020394090605477165
1771369357880,2026-02-17 23:02:37.880000,BTCUSDT,67444.2,67444.1,67443.9,67443.7,67443.3,2.744,0.015,0.009,0.029,2.842,67444.3,67445.6,67446.5,67447.6,67449.0,1.279,0.01,0.148,0.05,1.95,0.24261789334508596
1771369357880,2026-02-17 23:02:37.880000,ETHUSDT,1992.4,1992.3,1992.2,1992.1,1992.0,70.794,141.1,104.629,241.152,104.312,1992.5,1992.7,1992.8,1992.9,1993.0,1.047,61.776,40.921,10.244,20.598,0.6620874671875647
1771369357880,2026-02-17 23:02:37.880000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2848.39,4667.8,2763.25,3050.85,3901.96,84.91,84.92,84.93,84.94,84.95,568.32,3017.26,3228.35,3619.21,5643.42,0.03469622601347813
1771369357880,2026-02-17 23:02:37.880000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,51.28,87.55,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,249.41,320.87,380.22,253.27,73.13,-0.1339487507381901
1771369357880,2026-02-17 23:02:37.880000,XRPUSDT,1.4723,1.4722,1.4721,1.472,1.4719,69107.6,16373.3,48175.5,1049.9,120170.9,1.4724,1.4725,1.4726,1.4727,1.4728,13020.5,14354.5,51803.6,51599.9,85215.6,0.08257691645254235
1771369358894,2026-02-17 23:02:38.894000,BTCUSDT,67441.3,67437.1,67437.0,67436.9,67432.8,0.002,0.009,0.009,0.009,0.222,67441.4,67441.5,67442.0,67444.1,67444.2,8.966,0.147,0.01,2.135,2.065,-0.9630175335199647
1771369358894,2026-02-17 23:02:38.894000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,21.591,34.003,38.682,152.626,140.106,1992.3,1992.4,1992.5,1992.6,1992.7,35.291,17.21,147.989,33.66,198.81,-0.056041211364345915
1771369358894,2026-02-17 23:02:38.894000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2848.39,3691.6,2763.25,3107.32,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,3755.24,3228.35,3619.21,6222.44,-0.07940779846455633
1771369358894,2026-02-17 23:02:38.894000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,46.02,92.6,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,261.56,320.87,380.22,253.27,73.13,-0.13870154191345682
1771369358894,2026-02-17 23:02:38.894000,XRPUSDT,1.4724,1.4723,1.4722,1.4721,1.472,12141.7,56265.6,16373.3,48175.5,13269.6,1.4725,1.4726,1.4727,1.4728,1.4729,14946.7,64870.8,51599.9,85215.9,32277.3,-0.2598720998298561
1771369359905,2026-02-17 23:02:39.905000,BTCUSDT,67436.4,67436.1,67435.9,67433.6,67433.5,0.83,0.029,0.414,0.009,0.157,67436.5,67437.1,67437.2,67438.3,67438.7,4.679,0.009,0.235,0.009,2.273,-0.6670522906062009
1771369359905,2026-02-17 23:02:39.905000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,21.629,8.904,97.776,152.78,110.162,1992.3,1992.4,1992.5,1992.6,1992.7,35.718,17.21,185.63,37.227,161.423,-0.055472871922448784
1771369359905,2026-02-17 23:02:39.905000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369359905,2026-02-17 23:02:39.905000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,46.02,92.6,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.14140920478511457
1771369359905,2026-02-17 23:02:39.905000,XRPUSDT,1.4723,1.4722,1.4721,1.472,1.4719,52453.2,31656.5,48175.5,14069.6,107150.4,1.4724,1.4725,1.4726,1.4727,1.4728,259.6,30233.1,64870.8,51599.9,85215.9,0.04390895735812039
1771369360921,2026-02-17 23:02:40.921000,BTCUSDT,67436.4,67435.9,67433.6,67433.5,67432.9,0.829,0.414,0.009,0.157,0.009,67436.5,67437.1,67437.2,67438.3,67438.7,4.41,0.009,0.235,0.009,2.273,-0.6605219056739289
1771369360921,2026-02-17 23:02:40.921000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,22.378,8.904,97.776,152.98,110.162,1992.3,1992.4,1992.5,1992.6,1992.7,35.718,17.21,185.63,37.027,161.623,-0.054265210849183905
1771369360921,2026-02-17 23:02:40.921000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369360921,2026-02-17 23:02:40.921000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,46.02,92.6,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.14140920478511457
1771369360921,2026-02-17 23:02:40.921000,XRPUSDT,1.4723,1.4722,1.4721,1.472,1.4719,52453.2,31656.5,48175.5,14069.6,107150.4,1.4724,1.4725,1.4726,1.4727,1.4728,259.6,30233.1,64870.8,51599.9,85215.9,0.04390895735812039
1771369361930,2026-02-17 23:02:41.930000,BTCUSDT,67436.4,67435.9,67434.2,67433.6,67433.5,0.83,0.414,0.009,0.009,0.157,67436.5,67437.1,67437.2,67438.3,67438.7,4.407,0.009,0.235,0.009,2.273,-0.6602011494252874
1771369361930,2026-02-17 23:02:41.930000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,4.248,7.135,33.382,186.936,44.838,1992.3,1992.4,1992.5,1992.6,1992.7,54.786,53.178,159.625,40.594,146.113,-0.24322453084485546
1771369361930,2026-02-17 23:02:41.930000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369361930,2026-02-17 23:02:41.930000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,37.21,92.6,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1458539603960396
1771369361930,2026-02-17 23:02:41.930000,XRPUSDT,1.4723,1.4722,1.4721,1.472,1.4719,52453.2,31656.5,48175.5,14069.6,107150.4,1.4724,1.4725,1.4726,1.4727,1.4728,259.6,30233.1,65264.0,51599.9,85215.9,0.04306451417129404
1771369362945,2026-02-17 23:02:42.945000,BTCUSDT,67436.4,67436.0,67435.9,67435.1,67433.5,0.854,0.009,0.423,0.028,0.148,67436.5,67437.1,67437.2,67438.3,67438.8,4.678,0.009,0.215,0.009,2.065,-0.6534723868215218
1771369362945,2026-02-17 23:02:42.945000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,4.248,7.801,32.703,186.936,148.913,1992.3,1992.4,1992.5,1992.6,1992.7,54.786,86.192,159.625,7.58,154.063,-0.09686811485358551
1771369362945,2026-02-17 23:02:42.945000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369362945,2026-02-17 23:02:42.945000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,37.21,92.6,286.34,397.82,152.24,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1458539603960396
1771369362945,2026-02-17 23:02:42.945000,XRPUSDT,1.4727,1.4726,1.4725,1.4724,1.4723,10627.7,457.7,69621.0,23577.1,53838.4,1.4728,1.4729,1.473,1.4731,1.4732,42452.4,36961.9,69658.1,36682.3,97072.6,-0.28281126261256406
1771369363961,2026-02-17 23:02:43.961000,BTCUSDT,67436.4,67436.2,67436.1,67436.0,67435.9,0.854,0.009,0.029,0.009,0.414,67436.5,67437.1,67437.2,67438.3,67438.8,4.678,0.009,0.215,0.009,2.065,-0.6827885659148476
1771369363961,2026-02-17 23:02:43.961000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,31.287,8.815,64.284,186.782,110.162,1992.3,1992.4,1992.5,1992.6,1992.7,35.518,48.549,181.237,7.58,167.932,-0.04688735682411349
1771369363961,2026-02-17 23:02:43.961000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369363961,2026-02-17 23:02:43.961000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,397.82,142.53,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470910989575037
1771369363961,2026-02-17 23:02:43.961000,XRPUSDT,1.4726,1.4725,1.4724,1.4723,1.4722,13984.9,54340.9,38858.2,54280.8,72478.1,1.4727,1.4728,1.4729,1.473,1.4731,842.2,51996.4,23869.2,69658.1,35840.1,0.12432304879335249
1771369364972,2026-02-17 23:02:44.972000,BTCUSDT,67436.4,67436.2,67436.0,67435.9,67433.5,0.855,0.009,0.009,0.414,0.148,67436.5,67437.1,67437.2,67438.3,67438.8,4.677,0.009,0.215,0.009,2.065,-0.6587395957193817
1771369364972,2026-02-17 23:02:44.972000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,31.087,7.801,27.648,224.434,110.162,1992.3,1992.4,1992.5,1992.6,1992.7,35.718,48.549,180.19,7.58,167.932,-0.04617400288431458
1771369364972,2026-02-17 23:02:44.972000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2763.25,3423.78,3625.3,84.91,84.92,84.93,84.94,84.95,1977.04,4731.45,3228.35,3619.21,6222.44,-0.07251177792430889
1771369364972,2026-02-17 23:02:44.972000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,397.82,142.53,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470910989575037
1771369364972,2026-02-17 23:02:44.972000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,12116.3,56261.3,23469.3,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,14302.4,54431.4,37579.5,68496.0,67469.0,-0.17827089429676507
1771369365981,2026-02-17 23:02:45.981000,BTCUSDT,67436.4,67436.2,67436.0,67435.9,67433.5,0.854,0.009,0.037,0.414,0.148,67436.5,67437.1,67437.2,67438.3,67438.8,4.407,0.009,0.215,0.009,2.065,-0.6419737969878782
1771369365981,2026-02-17 23:02:45.981000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,16.28,4.234,27.716,80.238,108.271,1992.3,1992.4,1992.5,1992.6,1992.7,182.37,86.192,142.845,21.6,154.063,-0.4252575536319705
1771369365981,2026-02-17 23:02:45.981000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4667.81,2950.71,3236.27,3625.3,84.91,84.92,84.93,84.94,84.95,2330.35,4378.18,3228.35,3619.21,6222.44,-0.07251423776284444
1771369365981,2026-02-17 23:02:45.981000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,397.82,142.53,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470910989575037
1771369365981,2026-02-17 23:02:45.981000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,12273.7,56261.3,67319.1,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,13460.2,54431.4,37579.5,69338.2,67469.0,-0.06437240115892107
1771369366994,2026-02-17 23:02:46.994000,BTCUSDT,67436.4,67436.3,67435.0,67434.9,67434.7,0.868,0.028,0.009,1.482,0.009,67436.5,67437.1,67437.2,67438.3,67438.8,4.883,0.009,0.009,0.009,2.065,-0.4886351509977591
1771369366994,2026-02-17 23:02:46.994000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,16.28,4.234,27.716,80.238,108.271,1992.3,1992.4,1992.5,1992.6,1992.7,182.37,86.192,142.845,21.6,154.063,-0.4252575536319705
1771369366994,2026-02-17 23:02:46.994000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2623.93,4728.87,2950.71,3236.27,3625.3,84.91,84.92,84.93,84.94,84.95,2250.79,4455.2,3228.35,3542.19,6222.44,-0.0687360721353189
1771369366994,2026-02-17 23:02:46.994000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,397.82,142.53,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470910989575037
1771369366994,2026-02-17 23:02:46.994000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,43477.7,40983.3,67319.1,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,13460.2,54431.4,37579.5,69338.2,67469.0,-0.028396122900735767
1771369368006,2026-02-17 23:02:48.006000,BTCUSDT,67436.4,67435.0,67434.9,67433.5,67432.8,0.736,0.009,0.009,0.148,0.148,67436.5,67437.1,67437.2,67438.3,67438.8,4.884,0.009,0.009,0.009,2.065,-0.7383503613256915
1771369368006,2026-02-17 23:02:48.006000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,16.28,3.568,26.634,81.32,108.271,1992.3,1992.4,1992.5,1992.6,1992.7,182.661,86.192,147.569,21.6,149.048,-0.42641072085895165
1771369368006,2026-02-17 23:02:48.006000,SOLUSDT,84.9,84.89,84.88,84.87,84.86,2380.66,4584.12,3304.15,3156.27,3699.92,84.91,84.92,84.93,84.94,84.95,2601.17,4808.47,3228.35,3542.19,6222.44,-0.08733539509706675
1771369368006,2026-02-17 23:02:48.006000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,397.82,142.53,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470910989575037
1771369368006,2026-02-17 23:02:48.006000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,28200.7,56261.3,67319.1,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,13460.2,54431.4,37579.5,69338.2,67469.0,-0.028393940294326087
1771369369024,2026-02-17 23:02:49.024000,BTCUSDT,67436.4,67435.0,67434.9,67434.3,67433.5,0.665,0.009,0.009,0.009,0.148,67436.5,67437.1,67437.2,67437.8,67438.3,6.879,0.009,0.009,0.031,0.009,-0.7839783978397841
1771369369024,2026-02-17 23:02:49.024000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,16.233,0.531,26.634,188.78,141.286,1992.3,1992.4,1992.5,1992.6,1992.7,42.186,86.192,151.136,21.6,149.048,-0.09312236379133253
1771369369024,2026-02-17 23:02:49.024000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,1495.2,4544.01,3167.51,3121.93,4546.7,84.9,84.91,84.92,84.93,84.94,2615.01,3167.55,4264.39,3227.21,3471.82,0.0038478549182915313
1771369369024,2026-02-17 23:02:49.024000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,35.78,101.3,286.34,383.25,157.11,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.1470860232657956
1771369369024,2026-02-17 23:02:49.024000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,28200.7,56261.3,67319.1,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,13460.2,54431.4,37579.5,69338.2,67469.0,-0.028393940294326087
1771369370044,2026-02-17 23:02:50.044000,BTCUSDT,67436.4,67435.0,67434.9,67434.3,67433.5,0.665,0.009,0.009,0.009,0.148,67436.5,67437.1,67437.2,67437.5,67438.3,6.609,0.009,0.009,0.031,0.009,-0.7762088717197283
1771369370044,2026-02-17 23:02:50.044000,ETHUSDT,1992.2,1992.1,1992.0,1991.9,1991.8,16.233,0.534,26.634,188.78,141.286,1992.3,1992.4,1992.5,1992.6,1992.7,45.753,89.759,151.136,21.6,149.048,-0.10090603457303715
1771369370044,2026-02-17 23:02:50.044000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,1494.02,4544.01,3167.51,3121.93,4546.7,84.9,84.91,84.92,84.93,84.94,1207.47,3167.55,4264.39,3227.21,3471.82,0.04767480809533916
1771369370044,2026-02-17 23:02:50.044000,BNBUSDT,617.2,617.1,617.0,616.9,616.8,22.93,104.54,286.34,388.11,159.4,617.3,617.4,617.5,617.6,617.7,285.85,303.72,380.22,253.27,73.13,-0.14833599851163454
1771369370044,2026-02-17 23:02:50.044000,XRPUSDT,1.4728,1.4727,1.4726,1.4725,1.4724,28200.7,56261.3,67319.1,41325.4,35793.2,1.4729,1.473,1.4731,1.4732,1.4733,13460.2,54431.4,37579.5,69338.2,67469.0,-0.028393940294326087
1771369371052,2026-02-17 23:02:51.052000,BTCUSDT,67433.5,67433.3,67433.0,67432.8,67431.9,0.813,0.031,0.01,0.148,0.009,67433.6,67434.9,67435.4,67435.5,67435.9,4.156,0.009,0.009,0.148,0.003,-0.6210644677661169
1771369371052,2026-02-17 23:02:51.052000,ETHUSDT,1992.0,1991.9,1991.8,1991.7,1991.6,14.808,4.074,36.584,90.015,150.03,1992.1,1992.2,1992.3,1992.4,1992.5,196.498,70.815,166.99,48.191,302.517,-0.45302178021363754
1771369371052,2026-02-17 23:02:51.052000,SOLUSDT,84.89,84.88,84.87,84.86,84.85,1224.32,4245.6,3520.99,3112.4,2809.64,84.9,84.91,84.92,84.93,84.94,3318.7,3167.55,4655.4,3227.21,3476.19,-0.0895079064655962
1771369371052,2026-02-17 23:02:51.052000,BNBUSDT,617.1,617.0,616.9,616.8,616.7,24.3,116.52,389.08,261.55,319.43,617.2,617.3,617.4,617.5,617.6,279.18,325.22,313.51,359.45,37.1,-0.08393874673241686
1771369371052,2026-02-17 23:02:51.052000,XRPUSDT,1.4727,1.4726,1.4725,1.4724,1.4723,40540.9,77505.1,57068.2,36593.2,50030.3,1.4728,1.4729,1.473,1.4731,1.4732,1482.8,40413.3,69706.3,23869.2,53223.2,0.16216170014375078
1771369372066,2026-02-17 23:02:52.066000,BTCUSDT,67433.5,67433.3,67433.1,67433.0,67432.8,0.844,0.031,0.009,0.019,0.148,67433.6,67434.9,67435.0,67435.5,67435.9,4.155,0.009,1.959,0.148,0.003,-0.713037542662116
1771369372066,2026-02-17 23:02:52.066000,ETHUSDT,1992.0,1991.9,1991.8,1991.7,1991.6,14.808,4.074,36.584,89.161,150.03,1992.1,1992.2,1992.3,1992.4,1992.5,197.694,87.949,159.636,38.807,307.573,-0.45751144234274366
1771369372066,2026-02-17 23:02:52.066000,SOLUSDT,84.88,84.87,84.86,84.85,84.84,7.81,3803.3,2809.79,2857.04,3341.8,84.89,84.9,84.91,84.92,84.93,3717.25,4471.01,3055.23,3766.43,4926.65,-0.21726592525226443
1771369372066,2026-02-17 23:02:52.066000,BNBUSDT,617.1,617.0,616.9,616.8,616.7,22.86,116.52,389.08,266.41,319.43,617.2,617.3,617.4,617.5,617.6,279.18,325.22,313.51,359.45,37.1,-0.08241242444704287
1771369372066,2026-02-17 23:02:52.066000,XRPUSDT,1.4726,1.4725,1.4724,1.4723,1.4722,43865.2,41325.4,34647.7,78771.9,28994.7,1.4727,1.4728,1.4729,1.473,1.4731,1482.8,90475.1,36933.7,54066.9,22777.1,0.05046678074170316
1771369373082,2026-02-17 23:02:53.082000,BTCUSDT,67433.5,67433.4,67433.3,67433.0,67432.9,0.844,0.009,0.009,0.01,0.031,67433.6,67434.9,67435.0,67435.5,67435.9,4.395,0.009,1.959,0.148,0.003,-0.7565053256033435
1771369373082,2026-02-17 23:02:53.082000,ETHUSDT,1992.0,1991.9,1991.8,1991.7,1991.6,14.808,4.074,36.584,89.161,150.03,1992.1,1992.2,1992.3,1992.4,1992.5,201.261,87.949,163.203,38.807,307.573,-0.46105080250583014
1771369373082,2026-02-17 23:02:53.082000,SOLUSDT,84.88,84.87,84.86,84.85,84.84,7.41,4086.78,2809.79,2890.96,3421.8,84.89,84.9,84.91,84.92,84.93,3992.89,4235.52,3055.23,3783.91,4926.65,-0.2040731156661028
1771369373082,2026-02-17 23:02:53.082000,BNBUSDT,617.1,617.0,616.9,616.8,616.7,22.86,116.52,389.08,266.41,319.43,617.2,617.3,617.4,617.5,617.6,279.18,372.82,313.51,311.86,37.1,-0.08241620243991798
1771369373082,2026-02-17 23:02:53.082000,XRPUSDT,1.4726,1.4725,1.4724,1.4723,1.4722,15.4,41325.4,34647.7,122622.3,28994.7,1.4727,1.4728,1.4729,1.473,1.4731,2088.9,90031.0,36933.7,54066.9,22777.1,0.05007553579201624
1771369374096,2026-02-17 23:02:54.096000,BTCUSDT,67433.5,67433.4,67433.3,67433.0,67432.8,0.844,0.009,0.009,0.01,0.148,67433.6,67434.9,67435.0,67435.5,67435.9,4.155,0.009,1.959,0.148,0.003,-0.7203180696462848
1771369374096,2026-02-17 23:02:54.096000,ETHUSDT,1992.0,1991.9,1991.8,1991.7,1991.6,15.008,4.074,37.359,193.236,149.259,1992.1,1992.2,1992.3,1992.4,1992.5,200.861,87.949,163.403,38.807,308.577,-0.33429283966315493
1771369374096,2026-02-17 23:02:54.096000,SOLUSDT,84.88,84.87,84.86,84.85,84.84,7.41,4086.78,2809.79,2890.96,3421.8,84.89,84.9,84.91,84.92,84.93,3992.89,4235.52,3055.23,3746.07,4926.65,-0.2031652151894156
1771369374096,2026-02-17 23:02:54.096000,BNBUSDT,617.1,617.0,616.9,616.8,616.7,22.86,116.52,356.88,298.61,287.34,617.2,617.3,617.4,617.5,617.6,320.56,372.71,272.92,316.72,31.56,-0.09690905752958258
